open_time,open,high,low,close,volume,close_time
1593532800000,226.37000000,226.49000000,224.41000000,224.90000000,51739.68878000,1593547199999
1593547200000,224.90000000,226.49000000,224.71000000,225.60000000,34519.96480000,1593561599999
1593561600000,225.59000000,226.00000000,224.16000000,225.44000000,65497.22434000,1593575999999
1593576000000,225.45000000,226.35000000,224.80000000,225.58000000,54059.28230000,1593590399999
1593590400000,225.58000000,228.91000000,225.56000000,227.66000000,100051.80130000,1593604799999
1593604800000,227.66000000,229.42000000,226.80000000,229.42000000,94187.61415000,1593619199999
1593619200000,229.42000000,232.71000000,228.70000000,231.10000000,140283.09676000,1593633599999
1593633600000,231.10000000,232.20000000,230.29000000,230.99000000,63272.56980000,1593647999999
1593648000000,230.99000000,232.01000000,230.39000000,231.06000000,54951.68667000,1593662399999
1593662400000,231.04000000,231.61000000,227.63000000,228.60000000,89716.96043000,1593676799999
1593676800000,228.63000000,229.47000000,227.00000000,228.19000000,94045.84155000,1593691199999
1593691200000,228.19000000,231.42000000,224.50000000,225.07000000,164492.66580000,1593705599999
1593705600000,225.09000000,226.72000000,222.87000000,225.72000000,122040.37426000,1593719999999
1593720000000,225.73000000,228.35000000,225.10000000,226.46000000,67238.38244000,1593734399999
1593734400000,226.46000000,228.13000000,225.32000000,226.28000000,56934.11559000,1593748799999
1593748800000,226.29000000,227.52000000,225.65000000,227.21000000,46926.62391000,1593763199999
1593763200000,227.23000000,228.11000000,225.50000000,227.14000000,62634.83049000,1593777599999
1593777600000,227.12000000,228.11000000,226.25000000,226.92000000,55286.75160000,1593791999999
1593792000000,226.92000000,227.41000000,225.75000000,226.39000000,43466.18900000,1593806399999
1593806400000,226.40000000,226.91000000,223.97000000,224.87000000,49329.98981000,1593820799999
1593820800000,224.86000000,226.86000000,224.43000000,226.08000000,57157.96044000,1593835199999
1593835200000,226.09000000,226.66000000,225.84000000,226.09000000,30058.42572000,1593849599999
1593849600000,226.09000000,226.46000000,225.40000000,225.63000000,33437.91855000,1593863999999
1593864000000,225.63000000,226.55000000,225.11000000,225.86000000,41545.77313000,1593878399999
1593878400000,225.85000000,230.71000000,225.42000000,228.98000000,114578.43481000,1593892799999
1593892800000,228.99000000,229.50000000,228.35000000,229.17000000,30947.95328000,1593907199999
1593907200000,229.24000000,229.85000000,227.39000000,228.24000000,50750.55820000,1593921599999
1593921600000,228.23000000,228.37000000,226.33000000,226.67000000,56343.92885000,1593935999999
1593936000000,226.67000000,227.11000000,223.05000000,225.14000000,75548.12313000,1593950399999
1593950400000,225.14000000,226.26000000,224.25000000,225.00000000,46671.08178000,1593964799999
1593964800000,224.96000000,225.84000000,224.75000000,225.18000000,31778.54461000,1593979199999
1593979200000,225.18000000,228.24000000,223.22000000,227.56000000,94654.88349000,1593993599999
1593993600000,227.54000000,228.80000000,226.93000000,227.86000000,60464.14001000,1594007999999
1594008000000,227.88000000,234.15000000,227.67000000,232.80000000,212981.75768000,1594022399999
1594022400000,232.82000000,235.93000000,232.45000000,235.69000000,126348.10194000,1594036799999
1594036800000,235.69000000,238.86000000,234.59000000,238.79000000,203618.96970000,1594051199999
1594051200000,238.78000000,240.77000000,237.87000000,238.42000000,140061.41046000,1594065599999
1594065600000,238.39000000,242.00000000,237.29000000,241.60000000,121343.12721000,1594079999999
1594080000000,241.60000000,243.77000000,237.86000000,239.25000000,134063.56335000,1594094399999
1594094400000,239.25000000,239.57000000,235.93000000,237.04000000,99200.33978000,1594108799999
1594108800000,237.03000000,237.99000000,234.40000000,237.55000000,94969.32426000,1594123199999
1594123200000,237.58000000,239.61000000,236.45000000,238.82000000,128061.10717000,1594137599999
1594137600000,238.81000000,240.24000000,237.66000000,237.98000000,72236.34424000,1594151999999
1594152000000,237.98000000,239.86000000,236.58000000,239.39000000,71894.29329000,1594166399999
1594166400000,239.39000000,242.28000000,237.78000000,241.90000000,146602.47484000,1594180799999
1594180800000,241.91000000,242.66000000,238.23000000,240.76000000,136165.81397000,1594195199999
1594195200000,240.76000000,244.60000000,240.11000000,244.07000000,161696.31060000,1594209599999
1594209600000,244.07000000,247.63000000,241.28000000,245.73000000,247969.66625000,1594223999999
1594224000000,245.73000000,248.80000000,245.00000000,248.56000000,139652.82744000,1594238399999
1594238400000,248.60000000,248.88000000,245.69000000,246.95000000,126098.74398000,1594252799999
1594252800000,246.94000000,247.03000000,243.00000000,244.68000000,99480.74842000,1594267199999
1594267200000,244.65000000,247.90000000,244.37000000,246.71000000,93132.46454000,1594281599999
1594281600000,246.70000000,246.79000000,244.39000000,246.53000000,78828.02931000,1594295999999
1594296000000,246.54000000,247.60000000,237.88000000,239.87000000,226993.08830000,1594310399999
1594310400000,239.86000000,240.94000000,238.28000000,239.98000000,91947.08444000,1594324799999
1594324800000,239.98000000,242.20000000,239.43000000,241.98000000,57260.16790000,1594339199999
1594339200000,241.97000000,242.16000000,239.90000000,240.52000000,60542.53849000,1594353599999
1594353600000,240.53000000,240.59000000,235.72000000,238.02000000,140039.47545000,1594367999999
1594368000000,238.04000000,240.35000000,237.89000000,238.01000000,72787.43513000,1594382399999
1594382400000,237.97000000,240.79000000,237.97000000,240.62000000,76479.81174000,1594396799999
1594396800000,240.61000000,240.79000000,238.44000000,239.53000000,52693.78527000,1594411199999
1594411200000,239.51000000,241.60000000,238.59000000,241.26000000,52482.07777000,1594425599999
1594425600000,241.27000000,241.67000000,240.21000000,240.54000000,59520.90761000,1594439999999
1594440000000,240.52000000,240.92000000,239.54000000,240.46000000,40773.73329000,1594454399999
1594454400000,240.47000000,240.61000000,237.54000000,238.50000000,68475.03428000,1594468799999
1594468800000,238.49000000,240.29000000,238.25000000,239.57000000,48376.47966000,1594483199999
1594483200000,239.56000000,240.40000000,237.58000000,237.90000000,45000.47119000,1594497599999
1594497600000,237.91000000,239.81000000,237.90000000,239.19000000,32329.38023000,1594511999999
1594512000000,239.19000000,241.36000000,239.00000000,240.81000000,57970.70737000,1594526399999
1594526400000,240.82000000,241.45000000,240.13000000,240.45000000,40660.96042000,1594540799999
1594540800000,240.44000000,240.89000000,239.30000000,239.55000000,45426.82391000,1594555199999
1594555200000,239.54000000,244.00000000,236.52000000,237.70000000,184291.24348000,1594569599999
1594569600000,237.70000000,238.90000000,236.85000000,238.54000000,55919.42943000,1594583999999
1594584000000,238.54000000,243.09000000,238.28000000,242.79000000,85045.95259000,1594598399999
1594598400000,242.76000000,243.55000000,241.31000000,241.68000000,94016.56083000,1594612799999
1594612800000,241.69000000,243.17000000,241.43000000,242.77000000,75311.79686000,1594627199999
1594627200000,242.76000000,245.17000000,242.75000000,244.62000000,125989.17627000,1594641599999
1594641600000,244.62000000,245.33000000,242.00000000,242.70000000,95662.75763000,1594655999999
1594656000000,242.70000000,243.72000000,237.33000000,238.42000000,146326.39879000,1594670399999
1594670400000,238.41000000,240.14000000,237.81000000,239.50000000,66786.35207000,1594684799999
1594684800000,239.50000000,240.15000000,238.35000000,238.66000000,64611.68618000,1594699199999
1594699200000,238.67000000,238.88000000,237.00000000,238.40000000,84904.09428000,1594713599999
1594713600000,238.39000000,240.71000000,237.75000000,240.61000000,82005.54134000,1594727999999
1594728000000,240.56000000,241.33000000,238.48000000,240.23000000,79464.99816000,1594742399999
1594742400000,240.21000000,241.66000000,239.47000000,241.46000000,70170.99010000,1594756799999
1594756800000,241.42000000,242.09000000,240.03000000,240.44000000,45163.58182000,1594771199999
1594771200000,240.45000000,241.45000000,239.25000000,239.26000000,52807.19393000,1594785599999
1594785600000,239.26000000,240.38000000,238.70000000,239.66000000,58655.32704000,1594799999999
1594800000000,239.66000000,240.20000000,238.25000000,239.16000000,72255.15509000,1594814399999
1594814400000,239.16000000,240.03000000,238.02000000,238.10000000,67336.49940000,1594828799999
1594828800000,238.12000000,238.81000000,236.83000000,237.49000000,78490.92936000,1594843199999
1594843200000,237.49000000,239.02000000,237.39000000,238.61000000,38805.56036000,1594857599999
1594857600000,238.59000000,239.39000000,237.90000000,238.44000000,45951.09235000,1594871999999
1594872000000,238.42000000,238.95000000,230.02000000,232.63000000,196620.14678000,1594886399999
1594886400000,232.59000000,233.33000000,230.17000000,231.68000000,149462.85760000,1594900799999
1594900800000,231.69000000,233.50000000,231.65000000,233.18000000,72405.89121000,1594915199999
1594915200000,233.18000000,234.43000000,232.04000000,232.42000000,72439.95246000,1594929599999
1594929600000,232.45000000,234.10000000,231.80000000,233.57000000,50281.79854000,1594943999999
1594944000000,233.58000000,234.49000000,232.62000000,233.17000000,46930.69646000,1594958399999
1594958400000,233.17000000,233.81000000,231.65000000,233.12000000,65739.79055000,1594972799999
1594972800000,233.13000000,233.76000000,231.91000000,233.35000000,69176.49121000,1594987199999
1594987200000,233.34000000,234.84000000,232.71000000,233.15000000,74976.84179000,1595001599999
1595001600000,233.15000000,233.58000000,232.37000000,233.11000000,41455.04237000,1595015999999
1595016000000,233.10000000,233.56000000,232.39000000,232.67000000,27321.35206000,1595030399999
1595030400000,232.66000000,233.54000000,232.32000000,233.01000000,66469.02846000,1595044799999
1595044800000,233.02000000,233.55000000,232.85000000,233.26000000,31536.06435000,1595059199999
1595059200000,233.25000000,235.53000000,233.01000000,234.97000000,92401.19652000,1595073599999
1595073600000,234.97000000,235.48000000,234.22000000,234.94000000,51556.51933000,1595087999999
1595088000000,234.95000000,236.80000000,234.39000000,235.58000000,64566.63716000,1595102399999
1595102400000,235.57000000,236.49000000,235.33000000,235.67000000,34827.17238000,1595116799999
1595116800000,235.67000000,236.11000000,234.69000000,235.01000000,38433.25345000,1595131199999
1595131200000,235.01000000,235.24000000,233.33000000,234.60000000,50907.37255000,1595145599999
1595145600000,234.60000000,234.94000000,233.28000000,233.74000000,58225.65448000,1595159999999
1595160000000,233.74000000,234.31000000,233.36000000,233.68000000,44361.46620000,1595174399999
1595174400000,233.68000000,235.51000000,233.50000000,235.23000000,54286.90909000,1595188799999
1595188800000,235.21000000,239.92000000,234.93000000,239.11000000,102588.86496000,1595203199999
1595203200000,239.12000000,239.72000000,237.72000000,238.71000000,73577.15722000,1595217599999
1595217600000,238.71000000,239.27000000,238.19000000,238.60000000,46566.40251000,1595231999999
1595232000000,238.59000000,239.54000000,237.00000000,237.51000000,72363.22614000,1595246399999
1595246400000,237.51000000,238.27000000,237.19000000,237.91000000,67263.57132000,1595260799999
1595260800000,237.92000000,238.83000000,234.05000000,235.36000000,90413.48911000,1595275199999
1595275200000,235.37000000,236.83000000,235.01000000,236.01000000,46474.07308000,1595289599999
1595289600000,236.00000000,237.43000000,235.57000000,237.02000000,51688.62669000,1595303999999
1595304000000,237.04000000,242.58000000,236.66000000,241.77000000,122084.17020000,1595318399999
1595318400000,241.77000000,243.27000000,241.24000000,243.00000000,134040.13769000,1595332799999
1595332800000,243.00000000,245.11000000,242.69000000,243.60000000,167309.45666000,1595347199999
1595347200000,243.61000000,246.66000000,243.20000000,245.31000000,97150.82559000,1595361599999
1595361600000,245.30000000,245.76000000,243.74000000,245.59000000,65188.86391000,1595375999999
1595376000000,245.53000000,245.69000000,243.23000000,244.45000000,62870.73281000,1595390399999
1595390400000,244.44000000,244.51000000,241.51000000,242.25000000,71169.26417000,1595404799999
1595404800000,242.21000000,244.41000000,241.65000000,243.91000000,80993.40021000,1595419199999
1595419200000,243.92000000,245.10000000,242.73000000,244.56000000,67936.14953000,1595433599999
1595433600000,244.56000000,245.74000000,243.45000000,245.17000000,62137.70556000,1595447999999
1595448000000,245.19000000,269.61000000,244.73000000,263.74000000,373310.43068000,1595462399999
1595462400000,263.75000000,266.01000000,262.88000000,263.77000000,146074.46065000,1595476799999
1595476800000,263.77000000,263.86000000,259.70000000,262.46000000,117394.74013000,1595491199999
1595491200000,262.45000000,264.63000000,262.16000000,264.25000000,120413.59548000,1595505599999
1595505600000,264.26000000,270.00000000,261.85000000,268.27000000,240276.62866000,1595519999999
1595520000000,268.27000000,279.98000000,267.48000000,274.64000000,348403.16954000,1595534399999
1595534400000,274.63000000,276.11000000,271.27000000,275.30000000,96211.98433000,1595548799999
1595548800000,275.31000000,275.35000000,271.67000000,272.86000000,84750.12765000,1595563199999
1595563200000,272.85000000,273.60000000,266.00000000,270.79000000,145032.05282000,1595577599999
1595577600000,270.78000000,276.54000000,269.50000000,275.14000000,127809.13950000,1595591999999
1595592000000,275.14000000,279.32000000,272.00000000,278.19000000,162025.07347000,1595606399999
1595606400000,278.18000000,284.31000000,274.74000000,283.11000000,224683.25704000,1595620799999
1595620800000,283.10000000,287.34000000,277.57000000,279.15000000,181733.41644000,1595635199999
1595635200000,279.15000000,284.58000000,279.09000000,282.89000000,118999.60726000,1595649599999
1595649600000,282.87000000,285.88000000,281.75000000,283.01000000,99369.68146000,1595663999999
1595664000000,283.01000000,284.99000000,281.38000000,282.60000000,92817.28048000,1595678399999
1595678400000,282.61000000,288.00000000,281.80000000,286.08000000,154076.72559000,1595692799999
1595692800000,286.08000000,297.46000000,283.88000000,296.51000000,305508.39713000,1595707199999
1595707200000,296.51000000,308.94000000,296.35000000,305.26000000,288155.61362000,1595721599999
1595721600000,305.31000000,305.32000000,299.00000000,302.73000000,151346.18361000,1595735999999
1595736000000,302.73000000,312.04000000,301.02000000,311.59000000,161041.75202000,1595750399999
1595750400000,311.61000000,318.75000000,303.00000000,309.36000000,420846.16779000,1595764799999
1595764800000,309.33000000,313.76000000,300.00000000,310.79000000,260452.07381000,1595779199999
1595779200000,310.79000000,314.06000000,303.77000000,307.05000000,187357.51170000,1595793599999
1595793600000,307.05000000,313.09000000,305.94000000,311.00000000,89325.06407000,1595807999999
1595808000000,311.02000000,329.30000000,310.90000000,324.93000000,372904.76432000,1595822399999
1595822400000,324.90000000,327.91000000,319.51000000,320.15000000,182441.61536000,1595836799999
1595836800000,320.11000000,326.00000000,316.79000000,325.00000000,191932.96854000,1595851199999
1595851200000,325.00000000,326.75000000,310.78000000,313.16000000,326975.32711000,1595865599999
1595865600000,313.16000000,325.00000000,312.84000000,324.21000000,271738.78617000,1595879999999
1595880000000,324.19000000,333.31000000,315.89000000,321.93000000,290128.88577000,1595894399999
1595894400000,321.95000000,326.80000000,316.10000000,319.23000000,175078.36922000,1595908799999
1595908800000,319.21000000,321.53000000,315.00000000,315.73000000,133399.48575000,1595923199999
1595923200000,315.72000000,317.93000000,305.86000000,316.98000000,289102.04833000,1595937599999
1595937600000,316.97000000,321.98000000,312.03000000,321.70000000,218852.40876000,1595951999999
1595952000000,321.70000000,323.50000000,313.53000000,318.33000000,184690.99204000,1595966399999
1595966400000,318.33000000,321.73000000,315.58000000,316.77000000,92108.25168000,1595980799999
1595980800000,316.77000000,318.82000000,312.38000000,316.48000000,98215.39556000,1595995199999
1595995200000,316.48000000,322.76000000,314.12000000,321.11000000,155834.61266000,1596009599999
1596009600000,321.10000000,325.00000000,319.25000000,323.08000000,170870.24939000,1596023999999
1596024000000,323.07000000,325.00000000,318.00000000,321.51000000,151959.62264000,1596038399999
1596038400000,321.51000000,323.45000000,319.76000000,321.67000000,108197.17235000,1596052799999
1596052800000,321.68000000,323.50000000,315.60000000,317.71000000,107725.26888000,1596067199999
1596067200000,317.76000000,319.46000000,315.25000000,316.10000000,113101.35113000,1596081599999
1596081600000,316.09000000,320.17000000,314.05000000,318.99000000,113248.58554000,1596095999999
1596096000000,319.02000000,320.07000000,316.54000000,317.85000000,80076.10893000,1596110399999
1596110400000,317.84000000,319.86000000,315.40000000,319.21000000,129059.66484000,1596124799999
1596124800000,319.18000000,335.58000000,318.00000000,333.25000000,351523.43817000,1596139199999
1596139200000,333.28000000,342.00000000,333.03000000,334.87000000,221818.41837000,1596153599999
1596153600000,334.82000000,336.58000000,328.40000000,329.05000000,102531.92671000,1596167999999
1596168000000,329.03000000,338.38000000,328.67000000,336.81000000,124543.06813000,1596182399999
1596182400000,336.80000000,346.71000000,335.78000000,343.86000000,221284.30299000,1596196799999
1596196800000,343.85000000,347.61000000,338.71000000,344.38000000,221106.74875000,1596211199999
1596211200000,344.38000000,345.91000000,340.32000000,343.71000000,144777.97765000,1596225599999
1596225600000,343.72000000,349.45000000,342.60000000,346.33000000,133844.42559000,1596239999999
1596240000000,346.32000000,352.85000000,343.07000000,352.26000000,161693.03638000,1596254399999
1596254400000,352.26000000,358.33000000,350.50000000,354.99000000,217640.42702000,1596268799999
1596268800000,354.99000000,360.52000000,352.00000000,356.13000000,188942.74454000,1596283199999
1596283200000,356.13000000,358.00000000,352.79000000,357.89000000,111660.49627000,1596297599999
1596297600000,357.90000000,388.80000000,357.48000000,383.30000000,513086.77817000,1596311999999
1596312000000,383.35000000,392.67000000,378.08000000,387.00000000,247819.85965000,1596326399999
1596326400000,387.01000000,408.00000000,385.60000000,407.41000000,304704.03588000,1596340799999
1596340800000,407.35000000,415.85000000,325.00000000,380.21000000,825067.58448000,1596355199999
1596355200000,380.29000000,381.50000000,354.32000000,361.55000000,378184.27815000,1596369599999
1596369600000,361.64000000,372.44000000,357.50000000,368.13000000,268495.07727000,1596383999999
1596384000000,368.18000000,388.61000000,367.88000000,379.22000000,361903.71269000,1596398399999
1596398400000,379.20000000,381.30000000,368.10000000,372.42000000,186554.40769000,1596412799999
1596412800000,372.45000000,385.82000000,366.50000000,379.62000000,187071.32251000,1596427199999
1596427200000,379.62000000,387.20000000,379.15000000,384.65000000,117775.16169000,1596441599999
1596441600000,384.64000000,392.66000000,380.22000000,390.93000000,203592.73724000,1596455999999
1596456000000,390.97000000,398.00000000,386.55000000,393.67000000,277085.57663000,1596470399999
1596470400000,393.66000000,397.96000000,389.01000000,393.57000000,207949.56384000,1596484799999
1596484800000,393.57000000,394.55000000,379.91000000,385.94000000,198090.73198000,1596499199999
1596499200000,385.91000000,402.98000000,385.77000000,391.08000000,302264.29696000,1596513599999
1596513600000,391.07000000,395.60000000,388.52000000,394.73000000,137414.40814000,1596527999999
1596528000000,394.71000000,397.21000000,381.58000000,385.80000000,248096.76779000,1596542399999
1596542400000,385.80000000,391.67000000,380.77000000,390.30000000,251581.05153000,1596556799999
1596556800000,390.31000000,392.55000000,385.18000000,386.61000000,124065.48211000,1596571199999
1596571200000,386.61000000,393.95000000,386.61000000,389.61000000,117370.41726000,1596585599999
1596585600000,389.59000000,392.00000000,384.11000000,389.39000000,121175.78179000,1596599999999
1596600000000,389.39000000,394.00000000,387.08000000,390.04000000,150310.96191000,1596614399999
1596614400000,390.05000000,397.75000000,388.70000000,397.35000000,192508.05896000,1596628799999
1596628800000,397.34000000,401.43000000,390.22000000,395.30000000,260260.02759000,1596643199999
1596643200000,395.30000000,402.00000000,393.60000000,398.56000000,172677.47663000,1596657599999
1596657600000,398.56000000,407.00000000,391.00000000,400.72000000,227186.76032000,1596671999999
1596672000000,400.72000000,403.66000000,394.58000000,395.23000000,143325.02209000,1596686399999
1596686400000,395.27000000,397.11000000,392.30000000,394.90000000,115969.44112000,1596700799999
1596700800000,394.91000000,397.90000000,393.11000000,394.50000000,117216.18299000,1596715199999
1596715200000,394.51000000,400.87000000,394.34000000,399.15000000,186191.41520000,1596729599999
1596729600000,399.18000000,400.09000000,394.33000000,396.73000000,138418.67007000,1596743999999
1596744000000,396.72000000,398.10000000,390.51000000,394.77000000,120258.35250000,1596758399999
1596758400000,394.77000000,398.26000000,393.74000000,395.43000000,87458.02135000,1596772799999
1596772800000,395.45000000,396.20000000,393.21000000,394.13000000,69150.18619000,1596787199999
1596787200000,394.14000000,397.43000000,392.17000000,394.13000000,110397.69887000,1596801599999
1596801600000,394.11000000,395.54000000,376.75000000,385.49000000,226583.73175000,1596815999999
1596816000000,385.47000000,386.89000000,362.85000000,374.36000000,439164.07288000,1596830399999
1596830400000,374.36000000,383.23000000,373.06000000,379.34000000,108453.64842000,1596844799999
1596844800000,379.34000000,382.73000000,375.79000000,378.01000000,85569.18678000,1596859199999
1596859200000,378.01000000,381.56000000,377.13000000,379.97000000,58069.07853000,1596873599999
1596873600000,379.96000000,392.23000000,377.95000000,391.61000000,134430.48152000,1596887999999
1596888000000,391.62000000,393.22000000,387.56000000,390.46000000,126405.77167000,1596902399999
1596902400000,390.47000000,392.55000000,385.79000000,389.26000000,124513.03150000,1596916799999
1596916800000,389.26000000,397.05000000,386.52000000,397.03000000,94042.23053000,1596931199999
1596931200000,397.05000000,400.00000000,392.77000000,394.87000000,150999.82845000,1596945599999
1596945600000,394.86000000,395.72000000,392.30000000,395.34000000,61359.93827000,1596959999999
1596960000000,395.34000000,396.37000000,383.36000000,391.89000000,116537.84893000,1596974399999
1596974400000,391.88000000,391.90000000,384.00000000,386.66000000,106859.45849000,1596988799999
1596988800000,386.64000000,391.38000000,384.34000000,389.48000000,87802.92103000,1597003199999
1597003200000,389.48000000,394.30000000,387.20000000,390.14000000,71340.58616000,1597017599999
1597017600000,390.14000000,398.37000000,390.14000000,397.17000000,184015.06455000,1597031999999
1597032000000,397.18000000,399.18000000,393.02000000,395.02000000,144949.43933000,1597046399999
1597046400000,395.04000000,396.60000000,385.13000000,391.02000000,159726.47980000,1597060799999
1597060800000,391.01000000,397.00000000,390.33000000,396.79000000,131865.21880000,1597075199999
1597075200000,396.78000000,398.60000000,393.00000000,395.55000000,133992.91877000,1597089599999
1597089600000,395.57000000,396.73000000,391.56000000,395.44000000,72420.78508000,1597103999999
1597104000000,395.43000000,398.21000000,392.70000000,394.17000000,109477.06011000,1597118399999
1597118400000,394.17000000,396.35000000,388.68000000,390.98000000,118516.07244000,1597132799999
1597132800000,390.98000000,392.40000000,387.41000000,391.49000000,109918.02048000,1597147199999
1597147200000,391.46000000,391.46000000,377.40000000,382.28000000,265943.76522000,1597161599999
1597161600000,382.26000000,386.56000000,376.24000000,380.53000000,163004.66606000,1597175999999
1597176000000,380.53000000,381.90000000,367.00000000,379.00000000,225553.01799000,1597190399999
1597190400000,378.99000000,380.53000000,372.38000000,377.38000000,119271.24829000,1597204799999
1597204800000,377.36000000,380.68000000,365.85000000,379.09000000,174688.78478000,1597219199999
1597219200000,379.10000000,384.80000000,377.45000000,381.72000000,141506.98910000,1597233599999
1597233600000,381.72000000,386.99000000,379.74000000,385.01000000,121648.70999000,1597247999999
1597248000000,385.09000000,388.85000000,380.06000000,386.93000000,121529.11201000,1597262399999
1597262400000,386.97000000,389.23000000,382.41000000,387.18000000,73203.95413000,1597276799999
1597276800000,387.18000000,394.90000000,386.48000000,394.54000000,178656.07296000,1597291199999
1597291200000,394.54000000,396.10000000,388.81000000,389.55000000,137494.12440000,1597305599999
1597305600000,389.55000000,397.50000000,376.59000000,393.79000000,337292.66499000,1597319999999
1597320000000,393.85000000,395.26000000,384.38000000,392.59000000,193794.10891000,1597334399999
1597334400000,392.57000000,395.00000000,387.66000000,393.77000000,96841.85141000,1597348799999
1597348800000,393.78000000,431.49000000,393.78000000,424.54000000,567251.95053000,1597363199999
1597363200000,424.54000000,430.00000000,417.05000000,421.05000000,217792.64232000,1597377599999
1597377600000,421.02000000,425.33000000,418.87000000,422.22000000,148572.14511000,1597391999999
1597392000000,422.20000000,428.68000000,421.40000000,428.04000000,164632.00356000,1597406399999
1597406400000,428.02000000,437.45000000,422.03000000,436.40000000,186077.87385000,1597420799999
1597420800000,436.50000000,444.71000000,433.74000000,440.84000000,284931.74635000,1597435199999
1597435200000,440.85000000,442.40000000,434.44000000,438.11000000,107664.53205000,1597449599999
1597449600000,438.12000000,442.94000000,435.45000000,439.12000000,107238.31961000,1597463999999
1597464000000,439.13000000,440.26000000,435.50000000,437.02000000,86013.21310000,1597478399999
1597478400000,437.07000000,438.65000000,427.02000000,434.13000000,135306.61322000,1597492799999
1597492800000,434.13000000,438.00000000,428.37000000,435.59000000,165227.76039000,1597507199999
1597507200000,435.59000000,439.10000000,431.87000000,431.90000000,89135.57674000,1597521599999
1597521600000,431.92000000,435.66000000,428.56000000,432.32000000,98777.11404000,1597535999999
1597536000000,432.30000000,433.30000000,421.48000000,426.75000000,115650.86146000,1597550399999
1597550400000,426.75000000,429.65000000,425.66000000,426.65000000,62273.51376000,1597564799999
1597564800000,426.64000000,428.16000000,416.25000000,417.86000000,144859.05462000,1597579199999
1597579200000,417.84000000,432.04000000,412.47000000,430.34000000,185561.96967000,1597593599999
1597593600000,430.33000000,436.99000000,428.64000000,429.27000000,124478.97885000,1597607999999
1597608000000,429.26000000,434.74000000,426.52000000,433.62000000,83841.87422000,1597622399999
1597622400000,433.61000000,435.00000000,421.56000000,425.66000000,120934.72889000,1597636799999
1597636800000,425.70000000,426.35000000,420.37000000,423.60000000,85932.83975000,1597651199999
1597651200000,423.60000000,429.96000000,423.26000000,428.14000000,110710.50448000,1597665599999
1597665600000,428.15000000,440.88000000,422.35000000,440.87000000,264707.07177000,1597679999999
1597680000000,440.87000000,446.00000000,434.84000000,437.37000000,181543.58908000,1597694399999
1597694400000,437.39000000,439.85000000,428.00000000,430.89000000,105041.91599000,1597708799999
1597708800000,430.89000000,433.81000000,427.74000000,429.94000000,105149.91469000,1597723199999
1597723200000,429.93000000,430.58000000,426.18000000,429.50000000,89102.42681000,1597737599999
1597737600000,429.50000000,431.92000000,426.88000000,426.99000000,96631.49921000,1597751999999
1597752000000,427.00000000,430.30000000,415.00000000,420.12000000,257227.26624000,1597766399999
1597766400000,420.13000000,426.44000000,416.83000000,423.73000000,116338.07364000,1597780799999
1597780800000,423.73000000,429.28000000,421.52000000,421.95000000,78805.38959000,1597795199999
1597795200000,421.92000000,426.75000000,415.02000000,415.66000000,103538.93451000,1597809599999
1597809600000,415.66000000,417.01000000,402.00000000,413.40000000,275843.98004000,1597823999999
1597824000000,413.37000000,416.23000000,408.61000000,413.02000000,126274.31766000,1597838399999
1597838400000,412.98000000,415.34000000,406.07000000,409.59000000,118218.73266000,1597852799999
1597852800000,409.59000000,412.00000000,395.00000000,396.00000000,209312.69650000,1597867199999
1597867200000,395.89000000,408.93000000,393.25000000,407.46000000,145151.03084000,1597881599999
1597881600000,407.46000000,415.27000000,406.32000000,406.96000000,97882.90315000,1597895999999
1597896000000,406.97000000,409.21000000,402.07000000,404.30000000,91613.74895000,1597910399999
1597910400000,404.30000000,411.89000000,403.22000000,411.45000000,90077.38343000,1597924799999
1597924800000,411.47000000,416.09000000,408.41000000,415.37000000,157217.95436000,1597939199999
1597939200000,415.36000000,417.99000000,413.57000000,414.23000000,145512.57557000,1597953599999
1597953600000,414.24000000,418.98000000,413.77000000,415.94000000,81251.16899000,1597967999999
1597968000000,415.94000000,418.68000000,409.50000000,415.95000000,113392.14885000,1597982399999
1597982400000,415.95000000,416.62000000,411.70000000,412.80000000,93865.73332000,1597996799999
1597996800000,412.81000000,412.81000000,403.93000000,405.33000000,138877.24579000,1598011199999
1598011200000,405.31000000,407.91000000,399.44000000,404.27000000,165594.49178000,1598025599999
1598025600000,404.21000000,406.70000000,394.00000000,397.51000000,164352.62373000,1598039999999
1598040000000,397.57000000,401.50000000,385.10000000,387.97000000,184916.48213000,1598054399999
1598054400000,387.93000000,388.31000000,379.92000000,385.39000000,168954.56448000,1598068799999
1598068800000,385.39000000,392.50000000,381.58000000,391.11000000,104645.99659000,1598083199999
1598083200000,391.10000000,395.29000000,388.20000000,389.97000000,102213.33423000,1598097599999
1598097600000,390.00000000,393.60000000,388.60000000,390.31000000,108275.78459000,1598111999999
1598112000000,390.33000000,391.87000000,388.29000000,389.28000000,76876.24282000,1598126399999
1598126400000,389.29000000,397.04000000,387.33000000,395.24000000,82269.84272000,1598140799999
1598140800000,395.23000000,396.95000000,388.69000000,389.85000000,82440.54413000,1598155199999
1598155200000,389.85000000,392.49000000,387.35000000,390.93000000,56972.73273000,1598169599999
1598169600000,390.94000000,391.33000000,383.15000000,383.92000000,98363.19246000,1598183999999
1598184000000,383.99000000,392.97000000,383.29000000,392.61000000,91181.68067000,1598198399999
1598198400000,392.66000000,394.43000000,388.84000000,393.96000000,65528.87035000,1598212799999
